"","countsOverlap","countsProCod","numJunctions","intronicLength"
"ENSG00000199856",1,0,0,NA
"ENSG00000212601",1,1,0,NA
"ENSG00000264090",1,0,0,NA
"ENSG00000238900",1,1,0,NA
"ENSG00000224891",1,0,0,NA
"ENSG00000230364",0,NA,0,NA
"ENSG00000200085",1,0,0,NA
"ENSG00000240723",1,0,0,NA
"ENSG00000265235",1,1,0,NA
"ENSG00000265874",1,0,0,NA
"ENSG00000265214",0,NA,0,NA
"ENSG00000243383",0,NA,0,NA
"ENSG00000265527",1,1,0,NA
"ENSG00000221141",1,0,0,NA
"ENSG00000222133",1,1,0,NA
"ENSG00000201728",1,1,0,NA
"ENSG00000252685",1,1,0,NA
"ENSG00000207131",0,NA,0,NA
"ENSG00000221484",1,1,0,NA
"ENSG00000221110",0,NA,0,NA
"ENSG00000221183",1,1,0,NA
"ENSG00000264030",0,NA,0,NA
"ENSG00000241840",0,NA,0,NA
"ENSG00000207114",0,NA,0,NA
"ENSG00000222268",1,1,0,NA
"ENSG00000201340",1,0,0,NA
"ENSG00000232261",0,NA,1,103
"ENSG00000233159",1,1,0,NA
"ENSG00000252506",0,NA,0,NA
"ENSG00000251780",0,NA,0,NA
"ENSG00000252235",0,NA,0,NA
"ENSG00000241693",2,1,0,NA
"ENSG00000201185",0,NA,0,NA
"ENSG00000237460",0,NA,2,19223
"ENSG00000222612",0,NA,0,NA
"ENSG00000238604",1,0,0,NA
"ENSG00000199266",1,1,0,NA
"ENSG00000200759",1,1,0,NA
"ENSG00000266612",1,1,0,NA
"ENSG00000200257",1,1,0,NA
"ENSG00000199901",0,NA,0,NA
"ENSG00000264640",0,NA,0,NA
"ENSG00000264516",0,NA,0,NA
"ENSG00000264175",1,1,0,NA
"ENSG00000263762",1,1,0,NA
"ENSG00000233118",0,NA,0,NA
"ENSG00000243788",2,1,2,NA
"ENSG00000252710",0,NA,0,NA
"ENSG00000252439",1,0,0,NA
"ENSG00000263587",0,NA,0,NA
"ENSG00000224550",0,NA,0,NA
"ENSG00000199458",0,NA,0,NA
"ENSG00000240189",0,NA,0,NA
"ENSG00000207229",0,NA,0,NA
"ENSG00000222297",2,1,0,NA
"ENSG00000206929",0,NA,0,NA
"ENSG00000221491",1,1,0,NA
"ENSG00000206987",2,0,0,NA
"ENSG00000202528",0,NA,0,NA
"ENSG00000199756",0,NA,0,NA
"ENSG00000264753",0,NA,0,NA
"ENSG00000260295",1,0,7,NA
"ENSG00000263932",1,1,0,NA
"ENSG00000232028",0,NA,1,955
"ENSG00000212608",0,NA,0,NA
"ENSG00000243398",1,0,0,NA
"ENSG00000238804",0,NA,0,NA
"ENSG00000266533",1,1,0,NA
"ENSG00000252706",0,NA,0,NA
"ENSG00000230489",1,1,2,29548
"ENSG00000271459",0,NA,0,NA
"ENSG00000266214",0,NA,0,NA
"ENSG00000221803",1,0,0,NA
"ENSG00000265137",1,1,0,NA
"ENSG00000221219",1,1,0,NA
"ENSG00000264358",1,1,0,NA
"ENSG00000215893",1,1,0,NA
"ENSG00000223019",0,NA,0,NA
"ENSG00000263643",3,1,0,NA
"ENSG00000252198",1,1,0,NA
"ENSG00000251716",0,NA,0,NA
"ENSG00000216055",0,NA,0,NA
"ENSG00000263630",0,NA,0,NA
"ENSG00000199059",1,1,0,NA
"ENSG00000236213",1,1,4,46019
"ENSG00000207461",2,0,0,NA
"ENSG00000236741",0,NA,0,NA
"ENSG00000200295",1,1,0,NA
"ENSG00000238632",0,NA,0,NA
"ENSG00000226822",0,NA,3,2430
"ENSG00000207379",0,NA,0,NA
"ENSG00000212609",0,NA,0,NA
"ENSG00000200058",1,1,0,NA
"ENSG00000199640",0,NA,0,NA
"ENSG00000235358",1,0,5,41025
"ENSG00000212308",1,1,0,NA
"ENSG00000201223",1,0,0,NA
"ENSG00000221657",1,1,0,NA
"ENSG00000221400",0,NA,0,NA
"ENSG00000265418",1,0,0,NA
"ENSG00000216027",0,NA,0,NA
"ENSG00000243059",0,NA,0,NA
"ENSG00000252389",1,1,0,NA
"ENSG00000236572",0,NA,1,2331
"ENSG00000265850",1,0,0,NA
"ENSG00000212086",0,NA,0,NA
"ENSG00000206938",1,1,0,NA
"ENSG00000207635",1,0,0,NA
"ENSG00000264004",0,NA,0,NA
"ENSG00000252829",1,1,0,NA
"ENSG00000212560",0,NA,0,NA
"ENSG00000266525",1,0,0,NA
"ENSG00000263621",1,1,0,NA
"ENSG00000264510",1,1,0,NA
"ENSG00000251836",0,NA,0,NA
"ENSG00000225402",0,NA,0,NA
"ENSG00000207944",1,1,0,NA
"ENSG00000223158",1,0,0,NA
"ENSG00000221645",1,1,0,NA
"ENSG00000266361",1,1,0,NA
"ENSG00000222378",1,1,0,NA
"ENSG00000260879",1,0,0,NA
"ENSG00000262935",1,0,1,NA
"ENSG00000200095",1,1,0,NA
"ENSG00000213060",1,0,0,NA
"ENSG00000266802",2,1,0,NA
"ENSG00000206912",0,NA,0,NA
"ENSG00000263473",1,1,0,NA
"ENSG00000252693",1,1,0,NA
"ENSG00000206673",2,1,0,NA
"ENSG00000207895",0,NA,0,NA
"ENSG00000238444",1,0,0,NA
"ENSG00000264119",0,NA,0,NA
"ENSG00000238122",1,0,1,10014
"ENSG00000265988",1,0,0,NA
"ENSG00000241710",1,1,0,NA
"ENSG00000244232",1,1,0,NA
"ENSG00000252896",0,NA,0,NA
"ENSG00000237803",0,NA,7,47439
"ENSG00000222251",1,0,0,NA
"ENSG00000252065",1,0,0,NA
"ENSG00000265879",1,0,0,NA
"ENSG00000264797",1,0,0,NA
"ENSG00000238405",1,0,0,NA
"ENSG00000265013",1,1,0,NA
"ENSG00000207152",3,1,0,NA
"ENSG00000221236",0,NA,0,NA
"ENSG00000213987",1,0,0,NA
"ENSG00000239059",1,1,0,NA
"ENSG00000241361",3,1,14,100906
"ENSG00000238785",0,NA,0,NA
"ENSG00000206660",0,NA,0,NA
"ENSG00000263172",1,0,0,NA
"ENSG00000224600",0,NA,0,NA
"ENSG00000221042",1,1,0,NA
"ENSG00000199903",0,NA,0,NA
"ENSG00000222414",1,1,0,NA
"ENSG00000238692",1,0,0,NA
"ENSG00000266608",1,1,0,NA
"ENSG00000263830",1,1,0,NA
"ENSG00000266697",1,0,0,NA
"ENSG00000222521",1,1,0,NA
"ENSG00000200097",1,1,0,NA
"ENSG00000201805",0,NA,0,NA
"ENSG00000229901",1,1,1,273
"ENSG00000252713",1,0,0,NA
"ENSG00000222117",0,NA,0,NA
"ENSG00000221464",1,1,0,NA
"ENSG00000209707",1,0,0,NA
"ENSG00000212214",0,NA,0,NA
"ENSG00000200047",1,1,0,NA
"ENSG00000238888",1,1,0,NA
"ENSG00000239679",0,NA,0,NA
"ENSG00000223004",0,NA,0,NA
"ENSG00000244736",1,1,0,NA
"ENSG00000263467",0,NA,0,NA
"ENSG00000207604",0,NA,0,NA
"ENSG00000264047",1,1,0,NA
"ENSG00000230881",1,1,1,162
"ENSG00000239221",1,0,0,NA
"ENSG00000265645",1,1,0,NA
"ENSG00000233540",1,1,1,106
"ENSG00000263889",1,0,0,NA
"ENSG00000238666",0,NA,0,NA
"ENSG00000200225",0,NA,0,NA
"ENSG00000260297",1,0,1,NA
"ENSG00000201853",0,NA,0,NA
"ENSG00000248134",1,0,0,NA
"ENSG00000235848",2,1,6,115466
"ENSG00000252694",0,NA,0,NA
"ENSG00000212017",1,0,0,NA
"ENSG00000230638",1,1,2,221
"ENSG00000238352",0,NA,0,NA
"ENSG00000230630",2,1,3,3909
"ENSG00000251849",0,NA,0,NA
"ENSG00000212568",0,NA,0,NA
"ENSG00000207865",0,NA,0,NA
"ENSG00000251730",1,1,0,NA
"ENSG00000251769",1,0,0,NA
"ENSG00000144188",0,NA,4,4632
"ENSG00000201274",0,NA,0,NA
"ENSG00000222899",1,0,0,NA
"ENSG00000240606",0,NA,0,NA
"ENSG00000238953",0,NA,0,NA
"ENSG00000264463",0,NA,0,NA
"ENSG00000264113",1,0,0,NA
"ENSG00000202089",1,1,0,NA
"ENSG00000207323",1,0,0,NA
"ENSG00000244044",1,1,0,NA
"ENSG00000264342",0,NA,0,NA
"ENSG00000262398",1,0,3,NA
"ENSG00000201176",2,0,0,NA
"ENSG00000252295",1,0,0,NA
"ENSG00000201766",1,0,0,NA
"ENSG00000227538",0,NA,0,NA
"ENSG00000206702",1,1,0,NA
"ENSG00000229785",0,NA,0,NA
"ENSG00000242118",0,NA,0,NA
"ENSG00000243374",0,NA,0,NA
"ENSG00000232973",3,0,13,103089
"ENSG00000222449",0,NA,0,NA
"ENSG00000264166",1,1,0,NA
"ENSG00000252121",0,NA,0,NA
"ENSG00000253060",0,NA,0,NA
"ENSG00000262338",1,0,0,NA
"ENSG00000207259",2,1,0,NA
"ENSG00000262656",2,0,0,NA
"ENSG00000199523",1,1,0,NA
"ENSG00000238701",1,0,0,NA
"ENSG00000265238",2,1,0,NA
"ENSG00000263357",0,NA,0,NA
"ENSG00000252073",0,NA,0,NA
"ENSG00000199474",0,NA,0,NA
"ENSG00000224228",3,1,4,287316
"ENSG00000222976",1,1,0,NA
"ENSG00000252679",1,1,0,NA
"ENSG00000264267",1,0,0,NA
"ENSG00000252380",1,1,0,NA
"ENSG00000252083",1,1,0,NA
"ENSG00000228776",0,NA,1,304
"ENSG00000201368",0,NA,0,NA
"ENSG00000202347",1,1,0,NA
"ENSG00000230343",0,NA,0,NA
"ENSG00000239610",0,NA,0,NA
"ENSG00000265391",1,1,0,NA
"ENSG00000200319",3,1,0,NA
"ENSG00000223212",0,NA,0,NA
"ENSG00000264333",2,0,0,NA
"ENSG00000212388",1,1,0,NA
"ENSG00000227177",1,0,0,NA
"ENSG00000238330",1,1,0,NA
"ENSG00000201825",1,1,0,NA
"ENSG00000244399",0,NA,0,NA
"ENSG00000222326",2,1,0,NA
"ENSG00000201457",2,1,0,NA
"ENSG00000236847",0,NA,2,1398
"ENSG00000199411",1,0,0,NA
"ENSG00000264406",0,NA,0,NA
"ENSG00000251896",1,0,0,NA
"ENSG00000253037",2,1,0,NA
"ENSG00000252146",1,1,0,NA
"ENSG00000221612",1,0,0,NA
"ENSG00000238541",1,0,0,NA
"ENSG00000224000",1,0,1,128
"ENSG00000221477",0,NA,0,NA
"ENSG00000199870",1,1,0,NA
"ENSG00000227527",1,1,1,2331
"ENSG00000238344",1,1,0,NA
"ENSG00000252765",0,NA,0,NA
"ENSG00000199231",0,NA,0,NA
"ENSG00000252882",0,NA,0,NA
"ENSG00000242182",1,1,0,NA
"ENSG00000212597",1,1,0,NA
"ENSG00000207404",1,1,0,NA
"ENSG00000264485",2,1,0,NA
"ENSG00000235002",1,1,0,NA
"ENSG00000243967",3,1,17,33374
"ENSG00000230849",0,NA,0,NA
"ENSG00000270748",0,NA,0,NA
"ENSG00000252820",0,NA,0,NA
"ENSG00000266652",0,NA,0,NA
"ENSG00000252540",0,NA,0,NA
"ENSG00000199862",0,NA,0,NA
"ENSG00000263770",1,1,0,NA
"ENSG00000202105",0,NA,0,NA
"ENSG00000207010",0,NA,0,NA
"ENSG00000207158",0,NA,0,NA
"ENSG00000252499",0,NA,0,NA
"ENSG00000252458",2,0,0,NA
"ENSG00000243505",1,0,0,NA
"ENSG00000238752",2,0,0,NA
"ENSG00000221142",1,0,0,NA
"ENSG00000222472",0,NA,0,NA
"ENSG00000200761",0,NA,0,NA
"ENSG00000230116",1,1,0,NA
"ENSG00000265331",1,0,0,NA
"ENSG00000252315",1,0,0,NA
"ENSG00000201692",1,0,0,NA
"ENSG00000221296",1,1,0,NA
"ENSG00000271402",0,NA,0,NA
"ENSG00000265669",0,NA,0,NA
"ENSG00000216095",1,0,0,NA
"ENSG00000252416",0,NA,0,NA
"ENSG00000263144",0,NA,0,NA
"ENSG00000251968",1,0,0,NA
"ENSG00000226375",0,NA,1,515
"ENSG00000252139",2,1,0,NA
"ENSG00000251957",1,1,0,NA
"ENSG00000204670",0,NA,1,112
"ENSG00000264051",1,1,0,NA
"ENSG00000266757",0,NA,0,NA
"ENSG00000212487",1,0,0,NA
"ENSG00000263545",0,NA,0,NA
"ENSG00000236876",1,1,0,NA
"ENSG00000222418",1,0,0,NA
"ENSG00000264089",1,1,0,NA
"ENSG00000221540",1,1,0,NA
"ENSG00000229160",1,0,2,5961
"ENSG00000263282",1,0,2,NA
"ENSG00000264146",1,0,0,NA
"ENSG00000232751",0,NA,0,NA
"ENSG00000265613",1,1,0,NA
"ENSG00000264017",0,NA,0,NA
"ENSG00000265783",1,1,0,NA
"ENSG00000266005",0,NA,0,NA
"ENSG00000212447",1,1,0,NA
"ENSG00000215993",0,NA,0,NA
"ENSG00000253077",0,NA,0,NA
"ENSG00000227292",1,0,1,35607
"ENSG00000241152",1,0,0,NA
"ENSG00000236180",1,1,0,NA
"ENSG00000238410",1,1,0,NA
"ENSG00000221115",0,NA,0,NA
"ENSG00000202195",1,0,0,NA
"ENSG00000244501",1,1,0,NA
"ENSG00000262579",0,NA,0,NA
"ENSG00000231615",0,NA,0,NA
"ENSG00000207147",1,0,0,NA
"ENSG00000201287",2,1,0,NA
"ENSG00000221427",0,NA,0,NA
"ENSG00000207234",1,1,0,NA
"ENSG00000264171",1,1,0,NA
"ENSG00000188383",0,NA,4,709
"ENSG00000265901",0,NA,0,NA
"ENSG00000271470",0,NA,2,NA
"ENSG00000271668",0,NA,1,NA
"ENSG00000263589",0,NA,0,NA
"ENSG00000227770",1,0,0,NA
"ENSG00000234917",0,NA,1,2325
"ENSG00000238118",3,1,2,37052
"ENSG00000252351",1,1,0,NA
"ENSG00000208006",1,1,0,NA
"ENSG00000264900",1,1,0,NA
"ENSG00000207869",0,NA,0,NA
"ENSG00000203739",0,NA,3,41291
"ENSG00000263987",1,1,0,NA
"ENSG00000252015",1,0,0,NA
"ENSG00000206872",2,1,0,NA
"ENSG00000199938",1,0,0,NA
"ENSG00000199480",0,NA,0,NA
"ENSG00000228452",1,1,1,495
"ENSG00000238411",0,NA,0,NA
"ENSG00000213594",0,NA,0,NA
"ENSG00000206858",0,NA,0,NA
"ENSG00000224698",2,1,1,10016
"ENSG00000270187",0,NA,0,NA
"ENSG00000199203",0,NA,0,NA
"ENSG00000239594",0,NA,0,NA
"ENSG00000199629",0,NA,0,NA
"ENSG00000268187",0,NA,4,NA
"ENSG00000216136",0,NA,0,NA
"ENSG00000266543",1,0,0,NA
"ENSG00000264922",1,1,0,NA
"ENSG00000222407",0,NA,0,NA
"ENSG00000227832",0,NA,0,NA
"ENSG00000206604",1,1,0,NA
"ENSG00000243153",3,1,1,NA
"ENSG00000264397",0,NA,0,NA
"ENSG00000200048",0,NA,0,NA
"ENSG00000271226",0,NA,0,NA
"ENSG00000264746",0,NA,0,NA
"ENSG00000238272",2,1,2,56847
"ENSG00000222348",1,1,0,NA
"ENSG00000221031",0,NA,0,NA
"ENSG00000200597",1,1,0,NA
"ENSG00000264898",0,NA,0,NA
"ENSG00000231367",2,0,10,107261
"ENSG00000200954",1,0,0,NA
"ENSG00000252702",1,1,0,NA
"ENSG00000238337",1,1,0,NA
"ENSG00000252366",0,NA,0,NA
"ENSG00000241784",3,1,2,NA
"ENSG00000265615",0,NA,0,NA
"ENSG00000264085",1,1,0,NA
"ENSG00000271015",0,NA,0,NA
"ENSG00000232113",1,1,1,982
"ENSG00000268025",0,NA,2,NA
"ENSG00000222533",0,NA,0,NA
"ENSG00000226483",0,NA,0,NA
"ENSG00000263385",1,1,0,NA
"ENSG00000207486",0,NA,0,NA
"ENSG00000201084",0,NA,0,NA
"ENSG00000207761",0,NA,0,NA
"ENSG00000228192",3,1,8,3884
"ENSG00000240966",1,1,0,NA
"ENSG00000207982",1,0,0,NA
"ENSG00000206877",0,NA,0,NA
"ENSG00000212590",0,NA,0,NA
"ENSG00000225591",1,1,0,NA
"ENSG00000266337",0,NA,0,NA
"ENSG00000264467",1,0,0,NA
"ENSG00000264027",1,0,0,NA
"ENSG00000232971",1,0,1,85
"ENSG00000271569",0,NA,0,NA
"ENSG00000239096",1,1,0,NA
"ENSG00000264314",1,1,0,NA
"ENSG00000207467",0,NA,0,NA
"ENSG00000222285",0,NA,0,NA
"ENSG00000263556",0,NA,0,NA
"ENSG00000238540",0,NA,0,NA
"ENSG00000221732",1,0,0,NA
"ENSG00000270252",0,NA,0,NA
"ENSG00000202189",1,1,0,NA
"ENSG00000228076",1,1,0,NA
"ENSG00000270084",1,0,0,NA
"ENSG00000242989",0,NA,0,NA
"ENSG00000202025",1,0,0,NA
"ENSG00000252779",1,0,0,NA
"ENSG00000263714",1,1,0,NA
"ENSG00000239006",1,0,0,NA
"ENSG00000265278",1,1,0,NA
"ENSG00000202415",2,1,0,NA
"ENSG00000201179",1,0,0,NA
"ENSG00000221292",1,0,0,NA
"ENSG00000206900",0,NA,0,NA
"ENSG00000252676",0,NA,0,NA
"ENSG00000201811",0,NA,0,NA
"ENSG00000266569",1,0,0,NA
"ENSG00000203897",1,0,3,702
"ENSG00000270450",0,NA,0,NA
"ENSG00000199641",2,1,0,NA
"ENSG00000240663",0,NA,0,NA
"ENSG00000200949",1,0,0,NA
"ENSG00000234741",10,1,192,1356
"ENSG00000222626",0,NA,0,NA
"ENSG00000251985",0,NA,0,NA
"ENSG00000266432",0,NA,0,NA
"ENSG00000264352",1,0,0,NA
"ENSG00000264136",0,NA,0,NA
"ENSG00000252981",1,0,0,NA
"ENSG00000199784",1,0,0,NA
"ENSG00000201121",1,1,0,NA
"ENSG00000271630",0,NA,0,NA
"ENSG00000235009",1,0,1,1901
"ENSG00000216099",1,0,0,NA
"ENSG00000239046",1,0,0,NA
"ENSG00000207286",1,1,0,NA
"ENSG00000201699",0,NA,0,NA
"ENSG00000233708",0,NA,4,213
"ENSG00000263778",0,NA,0,NA
"ENSG00000266545",0,NA,0,NA
"ENSG00000268843",0,NA,2,NA
"ENSG00000207742",0,NA,0,NA
"ENSG00000207697",1,1,0,NA
"ENSG00000200247",1,1,0,NA
"ENSG00000271351",0,NA,0,NA
"ENSG00000251987",1,0,0,NA
"ENSG00000207763",1,1,0,NA
"ENSG00000221450",1,0,0,NA
"ENSG00000243267",1,1,0,NA
"ENSG00000213553",1,0,1,NA
"ENSG00000265226",0,NA,0,NA
"ENSG00000200525",1,0,0,NA
"ENSG00000264385",1,1,0,NA
"ENSG00000238870",0,NA,0,NA
"ENSG00000238699",1,1,0,NA
"ENSG00000237837",0,NA,1,1869
"ENSG00000237090",0,NA,1,12
"ENSG00000238421",0,NA,0,NA
"ENSG00000211573",1,0,0,NA
"ENSG00000223162",1,1,0,NA
"ENSG00000206751",1,0,0,NA
"ENSG00000207818",1,1,0,NA
"ENSG00000238316",0,NA,0,NA
"ENSG00000269764",0,NA,2,NA
"ENSG00000230606",1,0,33,9532
"ENSG00000266426",1,0,0,NA
"ENSG00000207863",1,0,0,NA
"ENSG00000207381",2,0,0,NA
"ENSG00000237349",1,0,0,NA
"ENSG00000264986",1,1,0,NA
"ENSG00000221241",1,1,0,NA
"ENSG00000238504",1,1,0,NA
"ENSG00000265770",1,1,0,NA
"ENSG00000216020",0,NA,0,NA
"ENSG00000239437",1,1,0,NA
"ENSG00000252759",1,0,0,NA
"ENSG00000271443",0,NA,1,113
"ENSG00000216090",1,0,0,NA
"ENSG00000244716",1,0,0,NA
"ENSG00000264410",0,NA,0,NA
"ENSG00000264625",1,0,0,NA
"ENSG00000201228",1,1,0,NA
"ENSG00000225099",0,NA,0,NA
"ENSG00000238929",0,NA,0,NA
"ENSG00000200320",1,1,0,NA
"ENSG00000223327",0,NA,0,NA
"ENSG00000264126",0,NA,0,NA
"ENSG00000263504",0,NA,0,NA
"ENSG00000265450",0,NA,0,NA
"ENSG00000240457",0,NA,0,NA
"ENSG00000199605",1,0,0,NA
"ENSG00000223271",1,1,0,NA
"ENSG00000235586",1,1,1,349
"ENSG00000244402",2,1,0,NA
"ENSG00000227533",0,NA,5,20949
"ENSG00000265351",1,0,0,NA
"ENSG00000238984",0,NA,0,NA
"ENSG00000207278",2,0,0,NA
"ENSG00000241391",1,1,0,NA
"ENSG00000252729",0,NA,0,NA
"ENSG00000238315",0,NA,0,NA
"ENSG00000264393",1,0,0,NA
"ENSG00000262805",1,0,0,NA
"ENSG00000201788",1,1,0,NA
"ENSG00000252987",1,0,0,NA
"ENSG00000206818",0,NA,0,NA
"ENSG00000232518",1,1,3,2185
"ENSG00000212366",0,NA,0,NA
"ENSG00000228665",1,0,0,NA
"ENSG00000207365",1,0,0,NA
"ENSG00000263746",0,NA,0,NA
"ENSG00000265827",1,1,0,NA
"ENSG00000221352",0,NA,0,NA
"ENSG00000252879",1,1,0,NA
"ENSG00000251724",1,1,0,NA
"ENSG00000207432",1,0,0,NA
"ENSG00000266180",1,1,0,NA
"ENSG00000227238",1,1,0,NA
"ENSG00000251760",1,1,0,NA
"ENSG00000266430",0,NA,0,NA
"ENSG00000238624",2,1,0,NA
"ENSG00000206613",1,0,0,NA
"ENSG00000207306",2,0,0,NA
"ENSG00000200151",1,1,0,NA
"ENSG00000228054",0,NA,0,NA
"ENSG00000265414",0,NA,0,NA
"ENSG00000199971",0,NA,0,NA
"ENSG00000234694",0,NA,2,3316
"ENSG00000252088",1,1,0,NA
"ENSG00000201659",0,NA,0,NA
"ENSG00000265440",2,1,0,NA
"ENSG00000265993",0,NA,0,NA
"ENSG00000199633",1,1,0,NA
"ENSG00000238296",0,NA,0,NA
"ENSG00000251749",0,NA,0,NA
"ENSG00000199727",0,NA,0,NA
"ENSG00000270066",1,0,0,NA
"ENSG00000264355",0,NA,0,NA
"ENSG00000221018",1,1,0,NA
"ENSG00000229431",1,1,3,3315
"ENSG00000253024",1,0,0,NA
"ENSG00000268248",0,NA,2,NA
"ENSG00000207108",0,NA,0,NA
"ENSG00000232114",1,1,1,331
"ENSG00000207109",1,1,0,NA
"ENSG00000207695",1,0,0,NA
"ENSG00000251484",0,NA,1,624
"ENSG00000207437",1,0,0,NA
"ENSG00000199015",0,NA,0,NA
"ENSG00000201830",1,0,0,NA
"ENSG00000222489",1,1,0,NA
"ENSG00000240151",1,1,0,NA
"ENSG00000229372",1,1,1,171
"ENSG00000251752",1,1,0,NA
"ENSG00000229348",1,1,1,2525
"ENSG00000223922",1,0,0,NA
"ENSG00000239123",1,1,0,NA
"ENSG00000254942",1,1,1,3351
"ENSG00000238333",0,NA,0,NA
"ENSG00000207783",2,1,0,NA
"ENSG00000221310",1,0,0,NA
"ENSG00000252125",0,NA,0,NA
"ENSG00000265109",1,0,0,NA
"ENSG00000252893",0,NA,0,NA
"ENSG00000201591",0,NA,0,NA
"ENSG00000238386",1,0,0,NA
"ENSG00000225113",0,NA,1,962
"ENSG00000202356",1,1,0,NA
"ENSG00000251914",1,1,0,NA
"ENSG00000238508",1,0,0,NA
"ENSG00000236200",2,1,12,6448
"ENSG00000199090",1,0,0,NA
"ENSG00000198986",1,1,0,NA
"ENSG00000264752",0,NA,0,NA
"ENSG00000221354",1,1,0,NA
"ENSG00000228703",1,1,2,1203
"ENSG00000201600",1,0,0,NA
"ENSG00000225284",1,0,1,865
"ENSG00000201607",1,1,0,NA
"ENSG00000221122",1,1,0,NA
"ENSG00000201532",1,0,0,NA
"ENSG00000241481",1,0,5,12359
"ENSG00000239494",1,1,0,NA
"ENSG00000216135",1,0,0,NA
"ENSG00000264552",1,1,0,NA
"ENSG00000235045",0,NA,0,NA
"ENSG00000229692",1,1,2,344
"ENSG00000212587",0,NA,0,NA
"ENSG00000212520",1,1,0,NA
"ENSG00000209702",1,0,0,NA
"ENSG00000222108",1,1,0,NA
"ENSG00000252553",0,NA,0,NA
"ENSG00000252414",1,1,0,NA
"ENSG00000207768",1,1,0,NA
"ENSG00000221729",0,NA,0,NA
"ENSG00000216141",1,1,0,NA
"ENSG00000260246",2,1,1,136
"ENSG00000265112",1,0,0,NA
"ENSG00000264637",0,NA,0,NA
"ENSG00000225900",1,1,0,NA
"ENSG00000263064",0,NA,4,NA
"ENSG00000240847",1,0,0,NA
"ENSG00000238662",1,0,0,NA
"ENSG00000241720",3,1,3,48628
"ENSG00000196912",1,0,226,89897
"ENSG00000222518",0,NA,0,NA
"ENSG00000202014",1,1,0,NA
"ENSG00000231312",2,0,38,221982
"ENSG00000264062",1,0,0,NA
"ENSG00000238605",1,0,0,NA
"ENSG00000264682",1,0,0,NA
"ENSG00000263984",1,1,0,NA
"ENSG00000221126",0,NA,0,NA
"ENSG00000202199",0,NA,0,NA
"ENSG00000238807",1,1,0,NA
"ENSG00000222774",0,NA,0,NA
"ENSG00000252066",1,1,0,NA
"ENSG00000224927",0,NA,0,NA
"ENSG00000266012",1,0,0,NA
"ENSG00000253053",0,NA,0,NA
"ENSG00000211499",0,NA,0,NA
"ENSG00000252059",2,1,0,NA
"ENSG00000265436",0,NA,0,NA
"ENSG00000242509",0,NA,0,NA
"ENSG00000266038",1,1,0,NA
"ENSG00000207203",3,1,0,NA
"ENSG00000229444",2,1,3,17486
"ENSG00000207099",1,1,0,NA
"ENSG00000264764",1,1,0,NA
"ENSG00000207719",1,0,0,NA
"ENSG00000238756",2,1,0,NA
"ENSG00000266690",1,1,0,NA
"ENSG00000239112",1,0,0,NA
"ENSG00000233674",1,1,0,NA
"ENSG00000228420",0,NA,3,42609
"ENSG00000222598",0,NA,0,NA
"ENSG00000265859",1,0,0,NA
"ENSG00000251704",0,NA,0,NA
"ENSG00000264474",1,1,0,NA
"ENSG00000265092",1,1,0,NA
"ENSG00000243532",2,0,0,NA
"ENSG00000266800",1,0,0,NA
"ENSG00000221514",1,0,0,NA
"ENSG00000235005",0,NA,1,1640
"ENSG00000224751",1,1,0,NA
"ENSG00000263403",1,0,0,NA
"ENSG00000202331",0,NA,0,NA
"ENSG00000207073",1,1,0,NA
"ENSG00000222255",1,0,0,NA
"ENSG00000261055",0,NA,0,NA
"ENSG00000221710",1,1,0,NA
"ENSG00000238385",0,NA,0,NA
"ENSG00000206886",0,NA,0,NA
"ENSG00000221416",0,NA,0,NA
"ENSG00000252766",1,0,0,NA
"ENSG00000252845",1,0,0,NA
"ENSG00000266609",2,1,0,NA
"ENSG00000258686",3,1,13,NA
"ENSG00000242657",0,NA,0,NA
"ENSG00000263685",1,0,0,NA
"ENSG00000206799",1,1,0,NA
"ENSG00000206888",1,1,0,NA
"ENSG00000266390",1,0,0,NA
"ENSG00000262705",1,0,0,NA
"ENSG00000207965",1,1,0,NA
"ENSG00000201178",1,0,0,NA
"ENSG00000242863",1,0,0,NA
"ENSG00000251702",0,NA,0,NA
"ENSG00000199711",1,0,0,NA
"ENSG00000222743",1,0,0,NA
"ENSG00000265259",1,1,0,NA
"ENSG00000222679",1,0,0,NA
"ENSG00000266528",1,1,0,NA
"ENSG00000264795",0,NA,0,NA
"ENSG00000265524",0,NA,0,NA
"ENSG00000201027",1,1,0,NA
"ENSG00000265940",0,NA,0,NA
"ENSG00000222118",0,NA,0,NA
"ENSG00000237950",0,NA,4,1627
"ENSG00000238579",1,0,0,NA
"ENSG00000264603",0,NA,0,NA
"ENSG00000201988",1,0,0,NA
"ENSG00000212428",1,0,0,NA
"ENSG00000263881",1,0,0,NA
"ENSG00000238924",2,1,0,NA
"ENSG00000265902",1,1,0,NA
"ENSG00000266656",1,1,0,NA
"ENSG00000258634",2,0,0,NA
"ENSG00000265885",0,NA,0,NA
"ENSG00000264661",1,1,0,NA
"ENSG00000238422",2,1,0,NA
"ENSG00000199801",0,NA,0,NA
"ENSG00000202406",1,1,0,NA
"ENSG00000252675",0,NA,0,NA
"ENSG00000266210",0,NA,0,NA
"ENSG00000253096",1,0,0,NA
"ENSG00000201707",1,1,0,NA
"ENSG00000200135",1,1,0,NA
"ENSG00000258673",0,NA,3,26456
"ENSG00000238921",1,1,0,NA
