"ensembl_gene_id" "percentage_gene_gc_content"
"5112" "ENSG00000121634" 59.45
"5113" "ENSG00000121644" 40.41
"5114" "ENSG00000121653" 58.04
"5115" "ENSG00000121671" 49.13
"5116" "ENSG00000121680" 58.04
"5117" "ENSG00000121690" 38.52
"5118" "ENSG00000121691" 40.6
"5119" "ENSG00000121716" 53.3
"5120" "ENSG00000121741" 37.62
"5121" "ENSG00000121742" 46.33
"5122" "ENSG00000121743" 45.61
"5123" "ENSG00000121749" 37.01
"5124" "ENSG00000121753" 58.75
"5125" "ENSG00000121764" 54.7
"5126" "ENSG00000121766" 41.86
"5127" "ENSG00000121769" 50.62
"5128" "ENSG00000121774" 43.63
"5129" "ENSG00000121775" 48.85
"5130" "ENSG00000121797" 45.43
"5131" "ENSG00000121807" 44.06
"5132" "ENSG00000121851" 44.9
"5133" "ENSG00000121853" 44.58
"5134" "ENSG00000121858" 40.83
"5135" "ENSG00000121864" 41.32
"5136" "ENSG00000121871" 45.53
"5137" "ENSG00000121879" 35.78
"5138" "ENSG00000121892" 40.35
"5139" "ENSG00000121895" 39
"5140" "ENSG00000121897" 41.64
"5141" "ENSG00000121898" 45.48
"5142" "ENSG00000121900" 57.33
"5143" "ENSG00000121903" 43.31
"5144" "ENSG00000121904" 45.21
"5145" "ENSG00000121905" 57.12
"5146" "ENSG00000121931" 36.58
"5147" "ENSG00000121933" 41.45
"5148" "ENSG00000121940" 41.67
"5149" "ENSG00000121957" 38.78
"5150" "ENSG00000121964" 36.87
"5151" "ENSG00000121966" 52.06
"5152" "ENSG00000121988" 38.97
"5153" "ENSG00000121989" 35.46
"5154" "ENSG00000122008" 36.45
"5155" "ENSG00000122012" 41.42
"5156" "ENSG00000122025" 43.22
"5157" "ENSG00000122026" 41.95
"5158" "ENSG00000122033" 42.6
"5159" "ENSG00000122034" 44.92
"5160" "ENSG00000122035" 53.83
"5161" "ENSG00000122042" 36.43
"5162" "ENSG00000122043" 46.59
"5163" "ENSG00000122068" 42.18
"5164" "ENSG00000122085" 47.67
"5165" "ENSG00000122121" 49.75
"5166" "ENSG00000122122" 52.69
"5167" "ENSG00000122126" 39.83
"5168" "ENSG00000122133" 57.92
"5169" "ENSG00000122136" 64.29
"5170" "ENSG00000122140" 63.07
"5171" "ENSG00000122145" 40.95
"5172" "ENSG00000122176" 50.17
"5173" "ENSG00000122180" 58.07
"5174" "ENSG00000122188" 46.18
"5175" "ENSG00000122194" 40.43
"5176" "ENSG00000122203" 47.1
"5177" "ENSG00000122218" 40.67
"5178" "ENSG00000122223" 43.79
"5179" "ENSG00000122224" 43.99
"5180" "ENSG00000122254" 43.49
"5181" "ENSG00000122257" 37.61
"5182" "ENSG00000122299" 42.77
"5183" "ENSG00000122304" 59.74
"5184" "ENSG00000122335" 39.81
"5185" "ENSG00000122359" 50.39
"5186" "ENSG00000122367" 53
"5187" "ENSG00000122375" 58.74
"5188" "ENSG00000122376" 40.46
"5189" "ENSG00000122378" 47.5
"5190" "ENSG00000122386" 58.51
"5191" "ENSG00000122390" 50.69
"5192" "ENSG00000122406" 40.34
"5193" "ENSG00000122417" 34.88
"5194" "ENSG00000122420" 37.27
"5195" "ENSG00000122432" 36.11
"5196" "ENSG00000122435" 35.8
"5197" "ENSG00000122477" 36.25
"5198" "ENSG00000122481" 40.77
"5199" "ENSG00000122482" 36.39
"5200" "ENSG00000122483" 36.98
"5201" "ENSG00000122484" 38.47
"5202" "ENSG00000122490" 52.94
"5203" "ENSG00000122507" 37.38
"5204" "ENSG00000122512" 45.05
"5205" "ENSG00000122515" 56.51
"5206" "ENSG00000122543" 46.27
"5207" "ENSG00000122545" 36.13
"5208" "ENSG00000122547" 45.46
"5209" "ENSG00000122548" 42.94
"5210" "ENSG00000122550" 38.72
"5211" "ENSG00000122557" 38.32
"5212" "ENSG00000122565" 41.57
"5213" "ENSG00000122566" 40.07
"5214" "ENSG00000122574" 42.58
"5215" "ENSG00000122584" 37.45
"5216" "ENSG00000122585" 43.49
"5217" "ENSG00000122591" 37.33
"5218" "ENSG00000122592" 56.62
"5219" "ENSG00000122641" 40.65
"5220" "ENSG00000122642" 45.26
"5221" "ENSG00000122643" 37.98
"5222" "ENSG00000122644" 42.68
"5223" "ENSG00000122674" 46.24
"5224" "ENSG00000122678" 56.76
"5225" "ENSG00000122679" 51.29
"5226" "ENSG00000122687" 49.95
"5227" "ENSG00000122691" 37.36
"5228" "ENSG00000122692" 41.17
"5229" "ENSG00000122694" 51.06
"5230" "ENSG00000122696" 42.85
"5231" "ENSG00000122705" 44.48
"5232" "ENSG00000122707" 39.34
"5233" "ENSG00000122711" 48.28
"5234" "ENSG00000122728" 46.61
"5235" "ENSG00000122729" 41.71
"5236" "ENSG00000122733" 47.82
"5237" "ENSG00000122735" 47.92
"5238" "ENSG00000122741" 38.56
"5239" "ENSG00000122756" 56.26
"5240" "ENSG00000122778" 44.25
"5241" "ENSG00000122779" 39.19
"5242" "ENSG00000122783" 40.03
"5243" "ENSG00000122786" 40.05
"5244" "ENSG00000122787" 39.29
"5245" "ENSG00000122824" 46.89
"5246" "ENSG00000122852" 54.37
"5247" "ENSG00000122859" 64.24
"5248" "ENSG00000122861" 53.49
"5249" "ENSG00000122862" 42.48
"5250" "ENSG00000122863" 51.39
"5251" "ENSG00000122870" 37.96
"5252" "ENSG00000122873" 36.84
"5253" "ENSG00000122877" 42.64
"5254" "ENSG00000122882" 39.47
"5255" "ENSG00000122884" 38.79
"5256" "ENSG00000122912" 43.34
"5257" "ENSG00000122952" 48.07
"5258" "ENSG00000122958" 39.68
"5259" "ENSG00000122965" 50.43
"5260" "ENSG00000122966" 43.74
"5261" "ENSG00000122970" 39.9
"5262" "ENSG00000122971" 55.49
"5263" "ENSG00000122986" 47.77
"5264" "ENSG00000123009" 52.9
"5265" "ENSG00000123064" 54.08
"5266" "ENSG00000123066" 37.29
"5267" "ENSG00000123080" 40.97
"5268" "ENSG00000123091" 41.25
"5269" "ENSG00000123094" 38.09
"5270" "ENSG00000123095" 49.04
"5271" "ENSG00000123096" 41.2
"5272" "ENSG00000123104" 38.25
"5273" "ENSG00000123106" 35.52
"5274" "ENSG00000123119" 37.05
"5275" "ENSG00000123124" 37.46
"5276" "ENSG00000123130" 44.61
"5277" "ENSG00000123131" 40.65
"5278" "ENSG00000123136" 55.52
"5279" "ENSG00000123143" 53.14
"5280" "ENSG00000123144" 54.86
"5281" "ENSG00000123146" 54.66
"5282" "ENSG00000123154" 55.04
"5283" "ENSG00000123159" 53.7
"5284" "ENSG00000123165" 48.78
"5285" "ENSG00000123171" 47.32
"5286" "ENSG00000123178" 40.33
"5287" "ENSG00000123179" 45.56
"5288" "ENSG00000123191" 44.7
"5289" "ENSG00000123200" 34.9
"5290" "ENSG00000123201" 43.54
"5291" "ENSG00000123213" 40.37
"5292" "ENSG00000123219" 37.27
"5293" "ENSG00000123240" 42.4
"5294" "ENSG00000123243" 43.72
"5295" "ENSG00000123268" 41.93
"5296" "ENSG00000123297" 44.22
"5297" "ENSG00000123307" 37.66
"5298" "ENSG00000123329" 51.84
"5299" "ENSG00000123338" 42.6
"5300" "ENSG00000123342" 51.02
"5301" "ENSG00000123349" 47.28
"5302" "ENSG00000123352" 41.68
"5303" "ENSG00000123353" 46.4
"5304" "ENSG00000123358" 56.01
"5305" "ENSG00000123360" 49.45
"5306" "ENSG00000123364" 49.09
"5307" "ENSG00000123374" 47.74
"5308" "ENSG00000123384" 56.25
"5309" "ENSG00000123388" 55.98
"5310" "ENSG00000123395" 51.45
"5311" "ENSG00000123405" 51.86
"5312" "ENSG00000123407" 57.94
"5313" "ENSG00000123411" 48.11
"5314" "ENSG00000123415" 50.76
"5315" "ENSG00000123416" 53.12
"5316" "ENSG00000123427" 48.38
"5317" "ENSG00000123444" 48.95
"5318" "ENSG00000123447" 34.83
"5319" "ENSG00000123453" 56.35
"5320" "ENSG00000123454" 56.47
"5321" "ENSG00000123472" 41.86
"5322" "ENSG00000123473" 40.02
"5323" "ENSG00000123485" 48.25
"5324" "ENSG00000123496" 35.57
"5325" "ENSG00000123500" 35.46
"5326" "ENSG00000123505" 41.53
"5327" "ENSG00000123545" 38.11
"5328" "ENSG00000123552" 37.98
"5329" "ENSG00000123560" 44.51
"5330" "ENSG00000123561" 41.37
"5331" "ENSG00000123562" 39.39
"5332" "ENSG00000123569" 48.13
"5333" "ENSG00000123570" 39.63
"5334" "ENSG00000123572" 35.79
"5335" "ENSG00000123575" 36.81
"5336" "ENSG00000123576" 48.02
"5337" "ENSG00000123594" 38.03
"5338" "ENSG00000123595" 41.6
"5339" "ENSG00000123600" 39.39
"5340" "ENSG00000123607" 36.17
"5341" "ENSG00000123609" 39.82
"5342" "ENSG00000123610" 38.44
"5343" "ENSG00000123612" 36.88
"5344" "ENSG00000123636" 36.16
"5345" "ENSG00000123643" 42.72
"5346" "ENSG00000123684" 38.3
"5347" "ENSG00000123685" 49.13
"5348" "ENSG00000123689" 57.59
"5349" "ENSG00000123700" 41.95
"5350" "ENSG00000123728" 37.77
"5351" "ENSG00000123737" 37.71
"5352" "ENSG00000123739" 39
"5353" "ENSG00000123810" 52.34
"5354" "ENSG00000123815" 52.66
"5355" "ENSG00000123836" 42.36
"5356" "ENSG00000123838" 39.21
"5357" "ENSG00000123843" 40.01
"5358" "ENSG00000123870" 46.4
"5359" "ENSG00000123892" 38.42
"5360" "ENSG00000123901" 44.97
"5361" "ENSG00000123908" 51.18
"5362" "ENSG00000123933" 62.91
"5363" "ENSG00000123965" 38.92
"5364" "ENSG00000123975" 38.43
"5365" "ENSG00000123977" 39.38
"5366" "ENSG00000123983" 39.46
"5367" "ENSG00000123989" 61.17
"5368" "ENSG00000123992" 48.82
"5369" "ENSG00000123999" 58.09
"5370" "ENSG00000124003" 41.12
"5371" "ENSG00000124006" 58.29
"5372" "ENSG00000124019" 44.17
"5373" "ENSG00000124067" 56.91
"5374" "ENSG00000124074" 60.38
"5375" "ENSG00000124091" 45.02
"5376" "ENSG00000124092" 45.43
"5377" "ENSG00000124097" 43.71
"5378" "ENSG00000124098" 49.44
"5379" "ENSG00000124102" 51.23
"5380" "ENSG00000124103" 48.85
"5381" "ENSG00000124104" 52.47
"5382" "ENSG00000124107" 51.29
"5383" "ENSG00000124116" 45.6
"5384" "ENSG00000124120" 46.55
"5385" "ENSG00000124126" 50.46
"5386" "ENSG00000124134" 52.54
"5387" "ENSG00000124140" 53.29
"5388" "ENSG00000124143" 48.52
"5389" "ENSG00000124145" 49.94
"5390" "ENSG00000124151" 41.15
"5391" "ENSG00000124155" 45.92
"5392" "ENSG00000124159" 51.04
"5393" "ENSG00000124160" 41.78
"5394" "ENSG00000124164" 42.86
"5395" "ENSG00000124171" 41.09
"5396" "ENSG00000124172" 39.46
"5397" "ENSG00000124177" 41.1
"5398" "ENSG00000124181" 49.84
"5399" "ENSG00000124191" 47.55
"5400" "ENSG00000124193" 41.69
"5401" "ENSG00000124194" 50.31
"5402" "ENSG00000124196" 48.62
"5403" "ENSG00000124198" 43.19
"5404" "ENSG00000124201" 45.85
"5405" "ENSG00000124203" 45.12
"5406" "ENSG00000124205" 49.22
"5407" "ENSG00000124207" 41.33
"5408" "ENSG00000124209" 41.46
"5409" "ENSG00000124212" 46.17
"5410" "ENSG00000124214" 43.2
"5411" "ENSG00000124215" 42.52
"5412" "ENSG00000124216" 55.16
"5413" "ENSG00000124217" 45.61
"5414" "ENSG00000124222" 41.01
"5415" "ENSG00000124224" 41.96
"5416" "ENSG00000124225" 54.59
"5417" "ENSG00000124226" 46.63
"5418" "ENSG00000124227" 49.92
"5419" "ENSG00000124228" 49.05
"5420" "ENSG00000124232" 54.82
"5421" "ENSG00000124233" 41.57
"5422" "ENSG00000124237" 46.81
"5423" "ENSG00000124243" 50.85
"5424" "ENSG00000124249" 54.9
"5425" "ENSG00000124251" 45.13
"5426" "ENSG00000124253" 48.36
"5427" "ENSG00000124256" 52.63
"5428" "ENSG00000124257" 56.82
"5429" "ENSG00000124260" 51.3
"5430" "ENSG00000124275" 39.8
"5431" "ENSG00000124279" 37.73
"5432" "ENSG00000124299" 53.89
"5433" "ENSG00000124302" 50.64
"5434" "ENSG00000124313" 49.7
"5435" "ENSG00000124333" 38.77
"5436" "ENSG00000124334" 55.82
"5437" "ENSG00000124343" 46.05
"5438" "ENSG00000124356" 42.1
"5439" "ENSG00000124357" 49.57
"5440" "ENSG00000124370" 41.39
"5441" "ENSG00000124374" 40.16
"5442" "ENSG00000124380" 40.55
"5443" "ENSG00000124383" 40.5
"5444" "ENSG00000124391" 64.26
"5445" "ENSG00000124399" 46.92
"5446" "ENSG00000124406" 38.15
"5447" "ENSG00000124422" 47.95
"5448" "ENSG00000124429" 35.73
"5449" "ENSG00000124440" 50.2
"5450" "ENSG00000124444" 50.29
"5451" "ENSG00000124449" 58.3
"5452" "ENSG00000124459" 41.36
"5453" "ENSG00000124466" 56.96
"5454" "ENSG00000124469" 44.38
"5455" "ENSG00000124479" 42.23
"5456" "ENSG00000124486" 38.5
"5457" "ENSG00000124490" 35.35
"5458" "ENSG00000124491" 41.74
"5459" "ENSG00000124493" 56
"5460" "ENSG00000124496" 45.75
"5461" "ENSG00000124507" 51.35
"5462" "ENSG00000124508" 45.78
"5463" "ENSG00000124523" 42.7
"5464" "ENSG00000124532" 39.3
"5465" "ENSG00000124535" 44.69
"5466" "ENSG00000124541" 48.91
"5467" "ENSG00000124549" 46.61
"5468" "ENSG00000124557" 45.57
"5469" "ENSG00000124562" 42.71
"5470" "ENSG00000124564" 38.42
"5471" "ENSG00000124568" 36.74
"5472" "ENSG00000124570" 47.23
"5473" "ENSG00000124571" 43.8
"5474" "ENSG00000124574" 52.94
"5475" "ENSG00000124575" 54.35
"5476" "ENSG00000124587" 52.03
"5477" "ENSG00000124588" 47.18
"5478" "ENSG00000124593" 54.39
"5479" "ENSG00000124596" 44.19
"5480" "ENSG00000124602" 51.76
"5481" "ENSG00000124608" 54.66
"5482" "ENSG00000124613" 42.28
"5483" "ENSG00000124614" 47.56
"5484" "ENSG00000124615" 50.32
"5485" "ENSG00000124635" 41.7
"5486" "ENSG00000124641" 46.57
"5487" "ENSG00000124657" 43.95
"5488" "ENSG00000124659" 54.33
"5489" "ENSG00000124664" 57.98
"5490" "ENSG00000124678" 43.16
"5491" "ENSG00000124688" 49.25
"5492" "ENSG00000124701" 44.83
"5493" "ENSG00000124702" 52.39
"5494" "ENSG00000124713" 57.22
"5495" "ENSG00000124721" 39.11
"5496" "ENSG00000124731" 47.23
"5497" "ENSG00000124733" 56.59
"5498" "ENSG00000124743" 38.81
"5499" "ENSG00000124749" 36.73
"5500" "ENSG00000124762" 54.4
"5501" "ENSG00000124766" 50.73
"5502" "ENSG00000124767" 39.8
"5503" "ENSG00000124772" 51.81
"5504" "ENSG00000124780" 54.47
"5505" "ENSG00000124782" 45.65
"5506" "ENSG00000124783" 43.56
"5507" "ENSG00000124784" 40.11
"5508" "ENSG00000124785" 52.74
"5509" "ENSG00000124786" 34.49
"5510" "ENSG00000124787" 43.41
"5511" "ENSG00000124788" 41.86
"5512" "ENSG00000124789" 40.18
"5513" "ENSG00000124795" 39.43
"5514" "ENSG00000124802" 39.63
"5515" "ENSG00000124812" 35.79
"5516" "ENSG00000124813" 40.23
"5517" "ENSG00000124818" 38.62
"5518" "ENSG00000124827" 44.51
"5519" "ENSG00000124831" 45.52
"5520" "ENSG00000124839" 52.74
"5521" "ENSG00000124875" 37.18
"5522" "ENSG00000124882" 36.63
"5523" "ENSG00000124915" 59.28
"5524" "ENSG00000124920" 59.94
"5525" "ENSG00000124935" 52.1
"5526" "ENSG00000124939" 44.31
"5527" "ENSG00000124942" 50.05
"5528" "ENSG00000125037" 44.9
"5529" "ENSG00000125046" 47.12
"5530" "ENSG00000125084" 64.33
"5531" "ENSG00000125089" 57.48
"5532" "ENSG00000125107" 41.44
"5533" "ENSG00000125122" 53.46
"5534" "ENSG00000125124" 40.21
"5535" "ENSG00000125144" 54.08
"5536" "ENSG00000125148" 59.05
"5537" "ENSG00000125149" 47.85
"5538" "ENSG00000125166" 44.18
"5539" "ENSG00000125170" 58.39
"5540" "ENSG00000125207" 42.72
"5541" "ENSG00000125245" 37.42
"5542" "ENSG00000125246" 43.21
"5543" "ENSG00000125247" 44.69
"5544" "ENSG00000125249" 36.06
"5545" "ENSG00000125255" 39.31
"5546" "ENSG00000125257" 42.33
"5547" "ENSG00000125266" 40.81
"5548" "ENSG00000125285" 55.29
"5549" "ENSG00000125304" 38.93
"5550" "ENSG00000125319" 50.23
"5551" "ENSG00000125337" 47.15
"5552" "ENSG00000125347" 53.85
"5553" "ENSG00000125351" 42.87
"5554" "ENSG00000125354" 47.21
"5555" "ENSG00000125355" 43.2
"5556" "ENSG00000125356" 43.57
"5557" "ENSG00000125375" 40.64
"5558" "ENSG00000125378" 53.91
"5559" "ENSG00000125384" 42.19
"5560" "ENSG00000125386" 45.62
"5561" "ENSG00000125388" 46.38
"5562" "ENSG00000125398" 53.34
"5563" "ENSG00000125409" 40.81
"5564" "ENSG00000125414" 39.32
"5565" "ENSG00000125430" 45.99
"5566" "ENSG00000125434" 55.32
"5567" "ENSG00000125445" 50.49
"5568" "ENSG00000125447" 51.82
"5569" "ENSG00000125449" 51.99
"5570" "ENSG00000125450" 48.14
"5571" "ENSG00000125454" 50.68
"5572" "ENSG00000125457" 55.74
"5573" "ENSG00000125458" 65.69
"5574" "ENSG00000125459" 52.49
"5575" "ENSG00000125462" 51.53
"5576" "ENSG00000125482" 44.83
"5577" "ENSG00000125484" 42.28
"5578" "ENSG00000125485" 44.73
"5579" "ENSG00000125492" 58.85
"5580" "ENSG00000125498" 48.32
"5581" "ENSG00000125503" 57.6
"5582" "ENSG00000125505" 55.03
"5583" "ENSG00000125508" 64.24
"5584" "ENSG00000125510" 60.16
"5585" "ENSG00000125514" 59
"5586" "ENSG00000125520" 69.47
"5587" "ENSG00000125531" 61.83
"5588" "ENSG00000125533" 73.85
"5589" "ENSG00000125534" 71.07
"5590" "ENSG00000125538" 45.41
"5591" "ENSG00000125551" 39.78
"5592" "ENSG00000125571" 50.46
"5593" "ENSG00000125611" 53.69
"5594" "ENSG00000125618" 49.16
"5595" "ENSG00000125629" 37.96
"5596" "ENSG00000125630" 42.17
"5597" "ENSG00000125631" 41.6
"5598" "ENSG00000125633" 42.78
"5599" "ENSG00000125637" 51.01
"5600" "ENSG00000125648" 52.6
"5601" "ENSG00000125650" 58.35
"5602" "ENSG00000125651" 54.75
"5603" "ENSG00000125652" 64.35
"5604" "ENSG00000125656" 54.14
"5605" "ENSG00000125657" 59.21
"5606" "ENSG00000125675" 39.27
"5607" "ENSG00000125676" 38.09
"5608" "ENSG00000125686" 45.01
"5609" "ENSG00000125691" 44.44
"5610" "ENSG00000125703" 35.44
"5611" "ENSG00000125726" 48.3
"5612" "ENSG00000125730" 51.26
"5613" "ENSG00000125731" 51.86
"5614" "ENSG00000125733" 54.02
"5615" "ENSG00000125734" 60.38
"5616" "ENSG00000125735" 51.37
"5617" "ENSG00000125740" 57.58
"5618" "ENSG00000125741" 49.78
"5619" "ENSG00000125743" 52.25
"5620" "ENSG00000125744" 54.15
"5621" "ENSG00000125746" 52.69
"5622" "ENSG00000125753" 54.67
"5623" "ENSG00000125755" 51.56
"5624" "ENSG00000125772" 39.24
"5625" "ENSG00000125775" 50.43
"5626" "ENSG00000125779" 45.01
"5627" "ENSG00000125780" 47.92
"5628" "ENSG00000125787" 57.71
"5629" "ENSG00000125798" 62.01
"5630" "ENSG00000125804" 49.49
"5631" "ENSG00000125810" 51.42
"5632" "ENSG00000125812" 44.84
"5633" "ENSG00000125813" 50.98
"5634" "ENSG00000125814" 40.72
"5635" "ENSG00000125815" 45.1
"5636" "ENSG00000125816" 65.85
"5637" "ENSG00000125817" 66.2
"5638" "ENSG00000125818" 45.44
"5639" "ENSG00000125820" 58.17
"5640" "ENSG00000125821" 43.21
"5641" "ENSG00000125823" 48.91
"5642" "ENSG00000125826" 51.12
"5643" "ENSG00000125827" 37.75
"5644" "ENSG00000125831" 48.15
"5645" "ENSG00000125834" 48.13
"5646" "ENSG00000125835" 46.19
"5647" "ENSG00000125841" 51.94
"5648" "ENSG00000125843" 51.08
"5649" "ENSG00000125844" 52.51
"5650" "ENSG00000125845" 43.78
"5651" "ENSG00000125846" 40.41
"5652" "ENSG00000125848" 35.11
"5653" "ENSG00000125850" 46.79
"5654" "ENSG00000125851" 41.47
"5655" "ENSG00000125861" 62.73
"5656" "ENSG00000125863" 38.18
"5657" "ENSG00000125864" 44.74
"5658" "ENSG00000125868" 39.56
"5659" "ENSG00000125869" 42.77
"5660" "ENSG00000125870" 38.18
"5661" "ENSG00000125871" 42.82
"5662" "ENSG00000125872" 51.18
"5663" "ENSG00000125875" 46.39
"5664" "ENSG00000125877" 50.89
"5665" "ENSG00000125878" 56.76
"5666" "ENSG00000125885" 39.4
"5667" "ENSG00000125888" 47.87
"5668" "ENSG00000125895" 55.74
"5669" "ENSG00000125898" 51.88
"5670" "ENSG00000125899" 35.84
"5671" "ENSG00000125900" 40.5
"5672" "ENSG00000125901" 61.08
"5673" "ENSG00000125910" 62.76
"5674" "ENSG00000125912" 60.96
"5675" "ENSG00000125931" 56.77
"5676" "ENSG00000125944" 38.85
"5677" "ENSG00000125945" 46
"5678" "ENSG00000125952" 44.69
"5679" "ENSG00000125962" 45.27
"5680" "ENSG00000125965" 48.34
"5681" "ENSG00000125966" 49.16
"5682" "ENSG00000125967" 59.54
"5683" "ENSG00000125968" 58.56
"5684" "ENSG00000125970" 44.86
"5685" "ENSG00000125971" 48.33
"5686" "ENSG00000125975" 49.91
"5687" "ENSG00000125977" 42.27
"5688" "ENSG00000125991" 50.94
"5689" "ENSG00000125995" 50.26
"5690" "ENSG00000125997" 49.87
"5691" "ENSG00000125998" 58.06
"5692" "ENSG00000125999" 50.84
"5693" "ENSG00000126001" 47.9
"5694" "ENSG00000126003" 48.56
"5695" "ENSG00000126005" 47.16
"5696" "ENSG00000126010" 38.83
"5697" "ENSG00000126012" 48.11
"5698" "ENSG00000126016" 41.97
"5699" "ENSG00000126062" 57.53
"5700" "ENSG00000126067" 41.1
"5701" "ENSG00000126070" 38.75
"5702" "ENSG00000126088" 52.29
"5703" "ENSG00000126091" 44.35
"5704" "ENSG00000126106" 51.56
"5705" "ENSG00000126107" 56.66
"5706" "ENSG00000126214" 49.58
"5707" "ENSG00000126215" 59.79
"5708" "ENSG00000126216" 42.87
"5709" "ENSG00000126217" 54.36
"5710" "ENSG00000126218" 48.54
"5711" "ENSG00000126226" 43.4
"5712" "ENSG00000126231" 50.82
"5713" "ENSG00000126233" 63.62
"5714" "ENSG00000126243" 56.91
"5715" "ENSG00000126246" 57.9
"5716" "ENSG00000126247" 54.14
"5717" "ENSG00000126249" 45.07
"5718" "ENSG00000126251" 59.93
"5719" "ENSG00000126254" 53.79
"5720" "ENSG00000126259" 56.47
"5721" "ENSG00000126261" 42.17
"5722" "ENSG00000126262" 49.69
"5723" "ENSG00000126264" 58.69
"5724" "ENSG00000126266" 57.68
"5725" "ENSG00000126267" 49.06
"5726" "ENSG00000126337" 53.52
"5727" "ENSG00000126351" 54.9
"5728" "ENSG00000126353" 53.29
"5729" "ENSG00000126368" 56.78
"5730" "ENSG00000126391" 56.27
"5731" "ENSG00000126432" 57.55
"5732" "ENSG00000126453" 54.34
"5733" "ENSG00000126456" 57.17
"5734" "ENSG00000126457" 58.23
"5735" "ENSG00000126458" 59.1
"5736" "ENSG00000126460" 53.58
"5737" "ENSG00000126461" 58.2
"5738" "ENSG00000126464" 55.5
"5739" "ENSG00000126467" 51.36
"5740" "ENSG00000126500" 55.55
"5741" "ENSG00000126522" 54.6
"5742" "ENSG00000126524" 42.81
"5743" "ENSG00000126545" 31.43
"5744" "ENSG00000126561" 54.63
"5745" "ENSG00000126562" 53.94
"5746" "ENSG00000126581" 44.97
"5747" "ENSG00000126583" 52.9
"5748" "ENSG00000126602" 50.88
"5749" "ENSG00000126603" 62.05
"5750" "ENSG00000126653" 38.57
"5751" "ENSG00000126698" 43.16
"5752" "ENSG00000126705" 56.39
"5753" "ENSG00000126709" 50.03
"5754" "ENSG00000126733" 35.88
"5755" "ENSG00000126746" 46.35
"5756" "ENSG00000126749" 48.3
"5757" "ENSG00000126752" 43.72
"5758" "ENSG00000126756" 44.96
"5759" "ENSG00000126759" 55.37
"5760" "ENSG00000126767" 49.22
"5761" "ENSG00000126768" 52.95
"5762" "ENSG00000126773" 37.99
"5763" "ENSG00000126775" 41.79
"5764" "ENSG00000126777" 37.04
"5765" "ENSG00000126778" 50.39
"5766" "ENSG00000126785" 40.33
"5767" "ENSG00000126787" 39.11
"5768" "ENSG00000126790" 42.53
"5769" "ENSG00000126803" 45.54
"5770" "ENSG00000126804" 39.55
"5771" "ENSG00000126814" 37.97
"5772" "ENSG00000126821" 39.66
"5773" "ENSG00000126822" 52.94
"5774" "ENSG00000126838" 38.19
"5775" "ENSG00000126856" 44.12
"5776" "ENSG00000126858" 42.18
"5777" "ENSG00000126860" 33.34
"5778" "ENSG00000126861" 38.2
"5779" "ENSG00000126870" 46.03
"5780" "ENSG00000126878" 53.82
"5781" "ENSG00000126882" 53.88
"5782" "ENSG00000126883" 42.09
"5783" "ENSG00000126890" 64.74
"5784" "ENSG00000126895" 62.86
"5785" "ENSG00000126903" 60.86
"5786" "ENSG00000126934" 57.42
"5787" "ENSG00000126947" 48.99
"5788" "ENSG00000126950" 44.18
"5789" "ENSG00000126952" 42.23
"5790" "ENSG00000126953" 45.87
"5791" "ENSG00000126970" 39.24
"5792" "ENSG00000127022" 45.8
"5793" "ENSG00000127054" 60.46
"5794" "ENSG00000127074" 35.72
"5795" "ENSG00000127080" 47.93
"5796" "ENSG00000127081" 39.28
"5797" "ENSG00000127083" 36.07
"5798" "ENSG00000127084" 49.46
"5799" "ENSG00000127124" 46.45
"5800" "ENSG00000127125" 42.3
"5801" "ENSG00000127129" 56.98
"5802" "ENSG00000127152" 50.77
"5803" "ENSG00000127184" 42.27
"5804" "ENSG00000127191" 55.12
"5805" "ENSG00000127220" 54.9
"5806" "ENSG00000127241" 45.03
"5807" "ENSG00000127249" 38.91
"5808" "ENSG00000127252" 37.84
"5809" "ENSG00000127311" 39.01
"5810" "ENSG00000127314" 38.96
"5811" "ENSG00000127324" 37.02
"5812" "ENSG00000127325" 40.55
"5813" "ENSG00000127328" 38.33
"5814" "ENSG00000127329" 39.77
"5815" "ENSG00000127334" 43.53
"5816" "ENSG00000127337" 39.36
"5817" "ENSG00000127362" 45.69
"5818" "ENSG00000127364" 41.46
"5819" "ENSG00000127366" 48.39
"5820" "ENSG00000127377" 57.73
"5821" "ENSG00000127399" 54.13
"5822" "ENSG00000127412" 45.83
"5823" "ENSG00000127415" 65.45
"5824" "ENSG00000127418" 66.74
"5825" "ENSG00000127419" 51.83
"5826" "ENSG00000127423" 42.54
"5827" "ENSG00000127445" 56.31
"5828" "ENSG00000127452" 50.56
"5829" "ENSG00000127463" 46.63
"5830" "ENSG00000127472" 44.61
"5831" "ENSG00000127481" 43.74
"5832" "ENSG00000127483" 41.17
"5833" "ENSG00000127507" 46.71
