"ensembl_gene_id" "start_position" "end_position"
"7754" "ENSG00000139926" 51489100 51730727
"7755" "ENSG00000139946" 56117814 56301526
"7756" "ENSG00000139970" 59595976 59870966
"7757" "ENSG00000139971" 57999735 58298139
"7758" "ENSG00000139973" 61811974 62112550
"7759" "ENSG00000139974" 60981114 61083733
"7760" "ENSG00000139977" 57390544 57415917
"7761" "ENSG00000139985" 70452157 70459899
"7762" "ENSG00000139988" 67701886 67734452
"7763" "ENSG00000139990" 69050881 69153150
"7764" "ENSG00000139998" 64945814 64972776
"7765" "ENSG00000140006" 63597039 63641861
"7766" "ENSG00000140009" 64084232 64338112
"7767" "ENSG00000140015" 62699454 63102037
"7768" "ENSG00000140022" 81260656 81436465
"7769" "ENSG00000140025" 89794669 89954777
"7770" "ENSG00000140030" 88005124 88014811
"7771" "ENSG00000140043" 73851844 73886827
"7772" "ENSG00000140044" 75427716 75474111
"7773" "ENSG00000140057" 96392111 96489427
"7774" "ENSG00000140067" 93918894 93929608
"7775" "ENSG00000140090" 92322581 92501483
"7776" "ENSG00000140092" 91869412 91947987
"7777" "ENSG00000140093" 94280455 94293271
"7778" "ENSG00000140104" 104985775 105010482
"7779" "ENSG00000140105" 100333788 100376805
"7780" "ENSG00000140107" 100323337 100330378
"7781" "ENSG00000140153" 102139503 102224847
"7782" "ENSG00000140157" 22838641 22868384
"7783" "ENSG00000140199" 34229996 34338060
"7784" "ENSG00000140254" 45117367 45129938
"7785" "ENSG00000140259" 43804492 43824802
"7786" "ENSG00000140262" 56918623 57299281
"7787" "ENSG00000140263" 45023104 45077185
"7788" "ENSG00000140264" 43777087 43802589
"7789" "ENSG00000140265" 43358172 43371025
"7790" "ENSG00000140274" 45114321 45118421
"7791" "ENSG00000140279" 45092650 45114344
"7792" "ENSG00000140280" 51723011 51751585
"7793" "ENSG00000140284" 50182196 50236395
"7794" "ENSG00000140285" 49423096 49488775
"7795" "ENSG00000140287" 50241947 50266026
"7796" "ENSG00000140297" 59594875 59640239
"7797" "ENSG00000140299" 59659146 59689534
"7798" "ENSG00000140307" 59638062 59657541
"7799" "ENSG00000140319" 40035739 40039188
"7800" "ENSG00000140320" 40439721 40468242
"7801" "ENSG00000140323" 40358235 40378639
"7802" "ENSG00000140326" 42723559 42737126
"7803" "ENSG00000140332" 70047790 70098176
"7804" "ENSG00000140350" 68778535 68820897
"7805" "ENSG00000140365" 75335891 75343224
"7806" "ENSG00000140367" 75843285 75901078
"7807" "ENSG00000140368" 76993359 77037332
"7808" "ENSG00000140374" 76215355 76311472
"7809" "ENSG00000140379" 79960889 79971446
"7810" "ENSG00000140382" 77420412 77485607
"7811" "ENSG00000140386" 76347904 76905444
"7812" "ENSG00000140391" 77041404 77083984
"7813" "ENSG00000140395" 78277835 78299794
"7814" "ENSG00000140396" 70109762 70403805
"7815" "ENSG00000140398" 75346955 75357114
"7816" "ENSG00000140400" 75355207 75368630
"7817" "ENSG00000140403" 78264086 78282196
"7818" "ENSG00000140406" 81000944 81005788
"7819" "ENSG00000140416" 63042632 63071915
"7820" "ENSG00000140443" 98648971 98964530
"7821" "ENSG00000140450" 97960698 97973838
"7822" "ENSG00000140451" 64815632 64825668
"7823" "ENSG00000140455" 63504511 63594640
"7824" "ENSG00000140459" 74337759 74367740
"7825" "ENSG00000140463" 72686179 72738476
"7826" "ENSG00000140464" 73994673 74047812
"7827" "ENSG00000140465" 74719542 74725610
"7828" "ENSG00000140470" 99971589 100342005
"7829" "ENSG00000140471" 100559369 100603230
"7830" "ENSG00000140474" 74836116 74843346
"7831" "ENSG00000140478" 75282835 75295807
"7832" "ENSG00000140479" 101297142 101525202
"7833" "ENSG00000140481" 74202705 74336472
"7834" "ENSG00000140488" 72284727 72320129
"7835" "ENSG00000140497" 74843730 74873365
"7836" "ENSG00000140505" 74748844 74756202
"7837" "ENSG00000140506" 74812716 74825758
"7838" "ENSG00000140511" 88877288 88895626
"7839" "ENSG00000140519" 89471398 89496613
"7840" "ENSG00000140521" 89305198 89334861
"7841" "ENSG00000140522" 89209869 89221751
"7842" "ENSG00000140525" 89243949 89317261
"7843" "ENSG00000140526" 89087459 89202360
"7844" "ENSG00000140527" 89690797 89743638
"7845" "ENSG00000140534" 89575482 89631056
"7846" "ENSG00000140538" 87859751 88256768
"7847" "ENSG00000140543" 88494440 88546675
"7848" "ENSG00000140545" 88898683 88913411
"7849" "ENSG00000140548" 90001392 90082206
"7850" "ENSG00000140553" 90930180 90954093
"7851" "ENSG00000140557" 92393828 92468728
"7852" "ENSG00000140563" 94231538 94483952
"7853" "ENSG00000140564" 90868592 90883458
"7854" "ENSG00000140575" 90388218 90502243
"7855" "ENSG00000140577" 90529925 90645345
"7856" "ENSG00000140598" 82130230 82262763
"7857" "ENSG00000140600" 83447228 83618743
"7858" "ENSG00000140612" 84669538 84716716
"7859" "ENSG00000140623" 4777669 4788521
"7860" "ENSG00000140632" 4803203 4847342
"7861" "ENSG00000140650" 8788823 8849331
"7862" "ENSG00000140675" 31483002 31490860
"7863" "ENSG00000140678" 31355134 31382997
"7864" "ENSG00000140682" 31471585 31477960
"7865" "ENSG00000140688" 31489471 31509309
"7866" "ENSG00000140691" 31458080 31467166
"7867" "ENSG00000140694" 14435701 14632728
"7868" "ENSG00000140718" 53701692 54158512
"7869" "ENSG00000140740" 21952660 21983660
"7870" "ENSG00000140743" 22345936 22437165
"7871" "ENSG00000140749" 21639537 21652660
"7872" "ENSG00000140750" 24919385 25015666
"7873" "ENSG00000140795" 46703369 46790407
"7874" "ENSG00000140798" 48082973 48156018
"7875" "ENSG00000140807" 50548330 50649249
"7876" "ENSG00000140829" 72093562 72112912
"7877" "ENSG00000140830" 72044289 72094431
"7878" "ENSG00000140832" 71626161 71642114
"7879" "ENSG00000140835" 71525233 71538746
"7880" "ENSG00000140836" 72782885 73059698
"7881" "ENSG00000140839" 74408270 74421953
"7882" "ENSG00000140848" 57092537 57148367
"7883" "ENSG00000140853" 56989485 57083531
"7884" "ENSG00000140854" 57735730 57757250
"7885" "ENSG00000140859" 57758217 57863053
"7886" "ENSG00000140873" 77247813 77435114
"7887" "ENSG00000140876" 77722492 77742260
"7888" "ENSG00000140905" 81081938 81096425
"7889" "ENSG00000140931" 66603874 66613892
"7890" "ENSG00000140932" 66579448 66588275
"7891" "ENSG00000140937" 64943753 65126112
"7892" "ENSG00000140939" 67170154 67175735
"7893" "ENSG00000140941" 87383995 87404779
"7894" "ENSG00000140943" 84053761 84116906
"7895" "ENSG00000140945" 82626803 83800640
"7896" "ENSG00000140948" 87406246 87492045
"7897" "ENSG00000140950" 84476421 84554033
"7898" "ENSG00000140955" 84191138 84197168
"7899" "ENSG00000140961" 83948282 83966332
"7900" "ENSG00000140968" 85898803 85922609
"7901" "ENSG00000140983" 668086 674174
"7902" "ENSG00000140986" 1943974 1957606
"7903" "ENSG00000140987" 3382081 3401065
"7904" "ENSG00000140988" 1962052 1964860
"7905" "ENSG00000140990" 1959508 1961975
"7906" "ENSG00000140992" 2537964 2603188
"7907" "ENSG00000140993" 3298832 3305729
"7908" "ENSG00000140995" 89947925 89968060
"7909" "ENSG00000141002" 89873570 89913627
"7910" "ENSG00000141012" 88813734 88856970
"7911" "ENSG00000141013" 90019629 90044975
"7912" "ENSG00000141026" 17476986 17493226
"7913" "ENSG00000141027" 16029157 16218185
"7914" "ENSG00000141028" 14024514 14025488
"7915" "ENSG00000141030" 17246820 17281293
"7916" "ENSG00000141034" 18039292 18068404
"7917" "ENSG00000141040" 16551387 16569206
"7918" "ENSG00000141052" 12665890 12768949
"7919" "ENSG00000141068" 27456714 27626438
"7920" "ENSG00000141076" 69131291 69231130
"7921" "ENSG00000141084" 67723066 67806652
"7922" "ENSG00000141086" 67927640 67932414
"7923" "ENSG00000141096" 67975663 67980829
"7924" "ENSG00000141098" 67674531 67719421
"7925" "ENSG00000141101" 69741867 69754940
"7926" "ENSG00000141127" 18840085 18931287
"7927" "ENSG00000141161" 35147817 35189345
"7928" "ENSG00000141179" 55750979 55842830
"7929" "ENSG00000141198" 54899387 54968646
"7930" "ENSG00000141200" 53822901 53825213
"7931" "ENSG00000141219" 73232233 73248947
"7932" "ENSG00000141232" 50862223 50867978
"7933" "ENSG00000141252" 508668 721717
"7934" "ENSG00000141255" 3440019 3513852
"7935" "ENSG00000141258" 2337498 2381058
"7936" "ENSG00000141279" 47522942 47623276
"7937" "ENSG00000141293" 48133440 48430275
"7938" "ENSG00000141294" 47831627 47837713
"7939" "ENSG00000141295" 47837692 47841333
"7940" "ENSG00000141298" 29625938 29930276
"7941" "ENSG00000141314" 32266176 32324661
"7942" "ENSG00000141316" 32970376 32997877
"7943" "ENSG00000141337" 68259182 68422731
"7944" "ENSG00000141338" 68867292 68955392
"7945" "ENSG00000141349" 44070735 44076344
"7946" "ENSG00000141367" 59619689 59696956
"7947" "ENSG00000141371" 60392429 60431421
"7948" "ENSG00000141376" 60677453 61392838
"7949" "ENSG00000141378" 59674636 59707626
"7950" "ENSG00000141380" 26016253 26091217
"7951" "ENSG00000141384" 26225936 26391685
"7952" "ENSG00000141385" 12328944 12377314
"7953" "ENSG00000141391" 12407896 12432238
"7954" "ENSG00000141401" 11981025 12030883
"7955" "ENSG00000141404" 11688956 11885685
"7956" "ENSG00000141424" 36108532 36129385
"7957" "ENSG00000141425" 35984387 36067576
"7958" "ENSG00000141428" 35972083 35979286
"7959" "ENSG00000141429" 35581117 35711834
"7960" "ENSG00000141431" 33578577 33751192
"7961" "ENSG00000141433" 904943 912172
"7962" "ENSG00000141434" 32185069 32220404
"7963" "ENSG00000141437" 31759562 31760880
"7964" "ENSG00000141441" 32124877 32470484
"7965" "ENSG00000141446" 21529281 21600884
"7966" "ENSG00000141447" 24162044 24397880
"7967" "ENSG00000141448" 22169443 22202528
"7968" "ENSG00000141449" 21242242 21525417
"7969" "ENSG00000141452" 23503470 23531807
"7970" "ENSG00000141456" 4669774 4704337
"7971" "ENSG00000141458" 23506184 23586898
"7972" "ENSG00000141469" 45724127 45752520
"7973" "ENSG00000141480" 4710489 4721499
"7974" "ENSG00000141485" 6684713 6713567
"7975" "ENSG00000141497" 4740015 4746119
"7976" "ENSG00000141499" 7686071 7703502
"7977" "ENSG00000141503" 4833388 4898061
"7978" "ENSG00000141504" 7626234 7627876
"7979" "ENSG00000141505" 7173431 7179564
"7980" "ENSG00000141506" 8878911 8965712
"7981" "ENSG00000141510" 7661779 7687550
"7982" "ENSG00000141519" 80036632 80100613
"7983" "ENSG00000141522" 81867721 81871406
"7984" "ENSG00000141524" 78110458 78132407
"7985" "ENSG00000141526" 82228397 82261129
"7986" "ENSG00000141527" 80169992 80209331
"7987" "ENSG00000141540" 74213514 74262020
"7988" "ENSG00000141542" 82654973 82698728
"7989" "ENSG00000141543" 80135214 80147183
"7990" "ENSG00000141551" 82239023 82273731
"7991" "ENSG00000141552" 81890790 81900991
"7992" "ENSG00000141556" 82752064 82945922
"7993" "ENSG00000141560" 82716683 82730328
"7994" "ENSG00000141562" 82458180 82490537
"7995" "ENSG00000141564" 80544819 80966371
"7996" "ENSG00000141568" 82519713 82644662
"7997" "ENSG00000141569" 75880335 75897003
"7998" "ENSG00000141570" 79792132 79801683
"7999" "ENSG00000141574" 82321024 82334074
"8000" "ENSG00000141576" 76142453 76240373
"8001" "ENSG00000141577" 81189593 81222999
"8002" "ENSG00000141579" 82829435 82840578
"8003" "ENSG00000141580" 82614562 82648553
"8004" "ENSG00000141582" 79833156 79839429
"8005" "ENSG00000141622" 46326809 46463140
"8006" "ENSG00000141627" 49041474 49461347
"8007" "ENSG00000141639" 50560078 50731824
"8008" "ENSG00000141642" 50967991 50988121
"8009" "ENSG00000141644" 50266882 50281774
"8010" "ENSG00000141646" 51028394 51085045
"8011" "ENSG00000141655" 62325287 62391292
"8012" "ENSG00000141664" 62523007 62587709
"8013" "ENSG00000141665" 74073353 74147865
"8014" "ENSG00000141668" 72536680 72638521
"8015" "ENSG00000141682" 59899948 59904306
"8016" "ENSG00000141696" 41801947 41812604
"8017" "ENSG00000141698" 41825181 41836263
"8018" "ENSG00000141699" 42579513 42610623
"8019" "ENSG00000141736" 39687914 39730426
"8020" "ENSG00000141738" 39737927 39747291
"8021" "ENSG00000141741" 39728496 39730787
"8022" "ENSG00000141744" 39667981 39670475
"8023" "ENSG00000141750" 39210536 39225872
"8024" "ENSG00000141753" 40443461 40457731
"8025" "ENSG00000141756" 41812680 41823217
"8026" "ENSG00000141759" 79970811 80033949
"8027" "ENSG00000141837" 13206442 13633025
"8028" "ENSG00000141854" 14072536 14075062
"8029" "ENSG00000141858" 14087840 14091036
"8030" "ENSG00000141867" 15235519 15332545
"8031" "ENSG00000141873" 2732204 2740152
"8032" "ENSG00000141905" 3359563 3469217
"8033" "ENSG00000141933" 507497 519654
"8034" "ENSG00000141934" 281040 291504
"8035" "ENSG00000141946" 57134096 57145202
"8036" "ENSG00000141956" 41798225 41879482
"8037" "ENSG00000141959" 44300051 44327376
"8038" "ENSG00000141965" 4791681 4801273
"8039" "ENSG00000141968" 6772714 6857366
"8040" "ENSG00000141971" 17405722 17433724
"8041" "ENSG00000141977" 16161368 16173525
"8042" "ENSG00000141985" 4360370 4400547
"8043" "ENSG00000141994" 5784832 5791238
"8044" "ENSG00000142002" 4675224 4724673
"8045" "ENSG00000142025" 41844743 41852333
"8046" "ENSG00000142039" 41310189 41324883
"8047" "ENSG00000142046" 41350911 41384083
"8048" "ENSG00000142065" 36334453 36379199
"8049" "ENSG00000142082" 215458 236931
"8050" "ENSG00000142089" 319669 327537
"8051" "ENSG00000142102" 289135 296107
"8052" "ENSG00000142149" 31873315 32044633
"8053" "ENSG00000142156" 45981737 46005050
"8054" "ENSG00000142166" 33324477 33359862
"8055" "ENSG00000142168" 31659622 31668931
"8056" "ENSG00000142173" 46098097 46132849
"8057" "ENSG00000142178" 43414515 43427128
"8058" "ENSG00000142182" 44246339 44262216
"8059" "ENSG00000142185" 44350163 44443081
"8060" "ENSG00000142186" 65525077 65538704
"8061" "ENSG00000142188" 33432485 33480011
"8062" "ENSG00000142192" 25880550 26171128
"8063" "ENSG00000142197" 36156782 36294274
"8064" "ENSG00000142207" 32311018 32393026
"8065" "ENSG00000142208" 104769349 104795751
"8066" "ENSG00000142224" 206798870 206842981
"8067" "ENSG00000142227" 48321509 48330553
"8068" "ENSG00000142230" 47113274 47210636
"8069" "ENSG00000142233" 48661407 48673081
"8070" "ENSG00000142235" 48485271 48513189
"8071" "ENSG00000142252" 45079195 45091524
"8072" "ENSG00000142273" 44777869 44800634
"8073" "ENSG00000142279" 34481638 34512304
"8074" "ENSG00000142303" 8580242 8610735
"8075" "ENSG00000142319" 1392790 1445430
"8076" "ENSG00000142327" 240565804 240581372
"8077" "ENSG00000142330" 240586716 240617705
"8078" "ENSG00000142347" 8520790 8577577
"8079" "ENSG00000142396" 58305319 58315663
"8080" "ENSG00000142405" 53793603 53824394
"8081" "ENSG00000142408" 53963040 53990215
"8082" "ENSG00000142409" 56087366 56121280
"8083" "ENSG00000142444" 10928733 10933535
"8084" "ENSG00000142449" 8065402 8149846
"8085" "ENSG00000142453" 10871513 10923070
"8086" "ENSG00000142459" 7830233 7864976
"8087" "ENSG00000142484" 4771884 4783213
"8088" "ENSG00000142494" 19495385 19579034
"8089" "ENSG00000142507" 4796144 4798503
"8090" "ENSG00000142512" 51410021 51417803
"8091" "ENSG00000142513" 50790415 50795224
"8092" "ENSG00000142515" 50854915 50860764
"8093" "ENSG00000142528" 50025714 50053414
"8094" "ENSG00000142530" 50466785 50476753
"8095" "ENSG00000142534" 49496365 49499689
"8096" "ENSG00000142538" 49422414 49423441
"8097" "ENSG00000142541" 49487554 49492308
"8098" "ENSG00000142544" 51097606 51108370
"8099" "ENSG00000142546" 49555711 49590262
"8100" "ENSG00000142549" 51311848 51330354
"8101" "ENSG00000142552" 49527618 49546962
"8102" "ENSG00000142556" 52012765 52030240
"8103" "ENSG00000142583" 9035107 9088478
"8104" "ENSG00000142599" 8352397 8817643
"8105" "ENSG00000142606" 2590639 2632990
"8106" "ENSG00000142609" 1921951 2003837
"8107" "ENSG00000142611" 3069168 3438621
"8108" "ENSG00000142615" 15456728 15472091
"8109" "ENSG00000142619" 17249098 17284233
"8110" "ENSG00000142621" 15247272 15400283
"8111" "ENSG00000142623" 17205126 17246005
"8112" "ENSG00000142627" 16124337 16156087
"8113" "ENSG00000142632" 16197854 16212609
"8114" "ENSG00000142634" 15409895 15430343
"8115" "ENSG00000142655" 10472288 10630758
"8116" "ENSG00000142657" 10398592 10420144
"8117" "ENSG00000142661" 24056035 24112175
"8118" "ENSG00000142669" 26279176 26281522
"8119" "ENSG00000142675" 26177403 26189886
"8120" "ENSG00000142676" 23691779 23696425
"8121" "ENSG00000142677" 24119771 24143121
"8122" "ENSG00000142684" 26169871 26170873
"8123" "ENSG00000142686" 35713875 35719472
"8124" "ENSG00000142687" 35433490 35557950
"8125" "ENSG00000142694" 36322031 36324154
"8126" "ENSG00000142698" 34166883 34219131
"8127" "ENSG00000142700" 50417550 50423500
"8128" "ENSG00000142731" 127880861 127899195
"8129" "ENSG00000142733" 27355184 27366892
"8130" "ENSG00000142748" 27369112 27374824
"8131" "ENSG00000142751" 26876133 26890297
"8132" "ENSG00000142765" 27342020 27353937
"8133" "ENSG00000142784" 27234516 27308633
"8134" "ENSG00000142789" 22001656 22012539
"8135" "ENSG00000142794" 21440128 21485005
"8136" "ENSG00000142798" 21822245 21937297
"8137" "ENSG00000142856" 63440770 63593721
"8138" "ENSG00000142864" 67407810 67430415
"8139" "ENSG00000142867" 85266248 85277090
"8140" "ENSG00000142871" 85580761 85583962
"8141" "ENSG00000142875" 84078062 84238498
"8142" "ENSG00000142892" 77088990 77219430
"8143" "ENSG00000142910" 31576485 31587686
"8144" "ENSG00000142920" 33081104 33120530
"8145" "ENSG00000142937" 44775251 44778779
"8146" "ENSG00000142945" 44739818 44767767
"8147" "ENSG00000142949" 43525187 43623666
"8148" "ENSG00000142959" 44783585 44787705
"8149" "ENSG00000142961" 46607715 46616891
"8150" "ENSG00000142973" 46757838 46819413
"8151" "ENSG00000143001" 54980792 54992293
"8152" "ENSG00000143006" 53459399 53467488
"8153" "ENSG00000143013" 87328468 87348923
"8154" "ENSG00000143028" 109466628 109482137
"8155" "ENSG00000143032" 90711539 90717237
"8156" "ENSG00000143033" 93079235 93139081
"8157" "ENSG00000143036" 94820342 94895246
"8158" "ENSG00000143061" 116574399 116667755
"8159" "ENSG00000143067" 119619422 119647773
"8160" "ENSG00000143079" 112396181 112463456
"8161" "ENSG00000143093" 110031577 110074641
"8162" "ENSG00000143105" 110517217 110519175
"8163" "ENSG00000143106" 109399031 109426427
"8164" "ENSG00000143107" 108712657 108742740
"8165" "ENSG00000143110" 111473792 111478512
"8166" "ENSG00000143119" 110873154 110899928
"8167" "ENSG00000143125" 110451200 110457354
"8168" "ENSG00000143126" 109250019 109275750
"8169" "ENSG00000143127" 145891208 145910189
"8170" "ENSG00000143147" 168079543 168137667
"8171" "ENSG00000143149" 165662216 165698863
"8172" "ENSG00000143153" 169105697 169132722
"8173" "ENSG00000143155" 168178933 168202114
"8174" "ENSG00000143156" 169132531 169367967
"8175" "ENSG00000143157" 166839447 166856344
"8176" "ENSG00000143158" 167916729 167937040
"8177" "ENSG00000143162" 167529677 167553767
"8178" "ENSG00000143164" 167935783 168075843
"8179" "ENSG00000143167" 167052836 167166479
"8180" "ENSG00000143171" 165400917 165445355
"8181" "ENSG00000143178" 168281040 168314426
"8182" "ENSG00000143179" 165827531 165911618
"8183" "ENSG00000143183" 165724293 165827755
"8184" "ENSG00000143184" 168576473 168582077
